cod. ibge;pib;cod_str;Estado;Regiao;Municipio;Familias;Pessoas;% relativo ao Censo 2022;IVCAD;NC;DPI;DCA;TQA;DR;CH;idhm;expectativa_vida;chave;Subsecao_Judiciaria TRF;Atuacao_DPU;DPU_P_Bool;DPU_R_Bool;DPU_Presencial;DPU_Remoto;Tem_DPU;Indice_Vulnerabilidade;Vulnerabilidade_Rank
2911659;686860;2911659;BAHIA;NORDESTE;Guajeru;2483;6004;74,60%;0.301;0.283;0.066;0.033;0.682;0.436;0.307;0.569;71.2;GUAJERU_BAHIA;VITORIA DA CONQUISTA;SIM;True;True;True;True;SIM;Alta;4
1718550;685360;1718550;TOCANTINS;NORTE;Riachinho;1162;3245;81,90%;0.288;0.348;0.111;0.104;0.642;0.323;0.196;0.572;70.6;RIACHINHO_TOCANTINS;ARAGUAINA;NAO;False;False;False;False;NAO;Média-Alta;3
5212907;685320;5212907;GOIÁS;CENTRO-OESTE;Marzagão;723;1641;59,50%;0.279;0.38;0.086;0.05;0.617;0.377;0.166;0.699;74.34;MARZAGAO_GOIAS;ITUMBIARA;NAO;False;False;False;False;NAO;Média-Baixa;2
5219506;683040;5219506;GOIÁS;CENTRO-OESTE;Santa Rosa de Goiás;853;1999;70,90%;0.316;0.316;0.064;0.05;0.641;0.32;0.507;0.701;75.65;SANTA ROSA DE GOIAS_GOIAS;GOIANIA;SIM;True;True;True;True;SIM;Alta;4
2209971;682350;2209971;PIAUÍ;NORDESTE;São João do Arraial;2910;7213;88,10%;0.295;0.287;0.055;0.052;0.665;0.487;0.222;0.523;68.2;SAO JOAO DO ARRAIAL_PIAUI;TERESINA;SIM;True;True;True;True;SIM;Média-Alta;3
3547403;681350;3547403;SÃO PAULO;SUDESTE;Santa Rita d'Oeste;295;697;25,50%;0.26678315132605307;0.3942152886115445;0.07445709828393135;0.050773790951638066;0.6127129485179407;0.3616599063962559;0.1067223088923557;0.761;75.31;SANTA RITA D'OESTE_SAO PAULO;JALES;SIM;True;True;True;True;SIM;Baixa;1
3170651;681300;3170651;MINAS GERAIS;SUDESTE;Vargem Grande do Rio Pardo;1478;3715;80,20%;0.28;0.317;0.086;0.024;0.667;0.416;0.173;0.634;73.63;VARGEM GRANDE DO RIO PARDO_MINAS GERAIS;JANAUBA;NAO;False;False;False;False;NAO;Média-Baixa;2
3117009;681290;3117009;MINAS GERAIS;SUDESTE;Comercinho;2250;5104;76,60%;0.281;0.253;0.057;0.054;0.666;0.469;0.189;0.593;72.83;COMERCINHO_MINAS GERAIS;TEOFILO OTONI;NAO;False;False;False;False;NAO;Média-Alta;3
2202778;681110;2202778;PIAUÍ;NORDESTE;Colônia do Piauí;2646;5598;80,00%;0.281;0.258;0.056;0.046;0.666;0.461;0.201;0.588;71.34;COLONIA DO PIAUI_PIAUI;FLORIANO;SIM;True;True;True;True;SIM;Média-Alta;3
2210201;680750;2210201;PIAUÍ;NORDESTE;São José do Piauí;1963;5069;76,80%;0.278;0.285;0.084;0.058;0.688;0.42;0.132;0.552;67.02;SAO JOSE DO PIAUI_PIAUI;PICOS;SIM;True;True;True;True;SIM;Média-Baixa;2
5202809;680500;5202809;GOIÁS;CENTRO-OESTE;Avelinópolis;985;2077;72,40%;0.272;0.325;0.069;0.058;0.601;0.421;0.157;0.066;74.7;AVELINOPOLIS_GOIAS;GOIANIA;SIM;True;True;True;True;SIM;Média-Baixa;2
4304614;679870;4304614;RIO GRANDE DO SUL;SUL;Canudos do Vale;250;616;37,20%;0.2826142857142857;0.37420238095238095;0.08436190476190476;0.05313333333333333;0.6450142857142858;0.35405714285714285;0.1849047619047619;0.713;75.38;CANUDOS DO VALE_RIO GRANDE DO SUL;CARAZINHO;NAO;False;False;False;False;NAO;Média-Alta;3
3160009;679200;3160009;MINAS GERAIS;SUDESTE;Santo Antônio do Aventureiro;891;2010;53,30%;0.26;0.321;0.072;0.023;0.676;0.37;0.1;0.671;75.45;SANTO ANTONIO DO AVENTUREIRO_MINAS GERAIS;JUIZ DE FORA;SIM;True;True;True;True;SIM;Baixa;1
1705607;678290;1705607;TOCANTINS;NORTE;Conceição do Tocantins;1053;2572;66,20%;0.294;0.346;0.082;0.075;0.693;0.35;0.216;0.592;69.32;CONCEICAO DO TOCANTINS_TOCANTINS;GURUPI;NAO;False;False;False;False;NAO;Média-Alta;3
3122603;678230;3122603;MINAS GERAIS;SUDESTE;Dom Joaquim;1155;2769;56,50%;0.344;0.325;0.063;0.068;0.68;0.429;0.497;0.622;74.12;DOM JOAQUIM_MINAS GERAIS;BELO HORIZONTE;SIM;True;True;True;True;SIM;Alta;4
3146206;678140;3146206;MINAS GERAIS;SUDESTE;Ouro Verde de Minas;2635;5484;95,30%;0.296;0.294;0.082;0.035;0.718;0.49;0.159;0.595;72.35;OURO VERDE DE MINAS_MINAS GERAIS;TEOFILO OTONI;NAO;False;False;False;False;NAO;Média-Alta;3
2906402;677930;2906402;BAHIA;NORDESTE;Candeal;2998;6419;82,60%;0.288;0.259;0.068;0.059;0.698;0.458;0.188;0.587;72.19;CANDEAL_BAHIA;FEIRA DE SANTANA;SIM;True;True;True;True;SIM;Média-Alta;3
3156452;677390;3156452;MINAS GERAIS;SUDESTE;Rosário da Limeira;1265;2936;62,00%;0.287;0.304;0.077;0.065;0.663;0.444;0.166;0.662;73.69;ROSARIO DA LIMEIRA_MINAS GERAIS;MURIAE;NAO;False;False;False;False;NAO;Média-Alta;3
3153103;677160;3153103;MINAS GERAIS;SUDESTE;Presidente Bernardes;1327;3249;67,00%;0.271;0.286;0.066;0.065;0.677;0.378;0.156;0.632;73.23;PRESIDENTE BERNARDES_MINAS GERAIS;VICOSA;NAO;False;False;False;False;NAO;Média-Baixa;2
2515906;676900;2515906;PARAÍBA;NORDESTE;Serraria;1728;3719;76,10%;0.289;0.266;0.06;0.062;0.744;0.454;0.147;0.547;71.71;SERRARIA_PARAIBA;GUARABIRA;SIM;True;True;True;True;SIM;Média-Alta;3
2101970;675540;2101970;MARANHÃO;NORDESTE;Boa Vista do Gurupi;2478;6613;87,30%;0.33;0.36;0.106;0.103;0.713;0.486;0.212;0.545;65.86;BOA VISTA DO GURUPI_MARANHAO;SAO LUIS;SIM;True;True;True;True;SIM;Alta;4
2301802;675410;2301802;CEARÁ;NORDESTE;Baixio;1996;4647;81,50%;0.265;0.256;0.04;0.045;0.61;0.438;0.201;0.627;70.77;BAIXIO_CEARA;JUAZEIRO DO NORTE;SIM;True;True;True;True;SIM;Baixa;1
2919900;675350;2919900;BAHIA;NORDESTE;Macururé;2446;5732;79,00%;0.326;0.294;0.063;0.061;0.699;0.47;0.369;0.604;69.9;MACURURE_BAHIA;PAULO AFONSO;NAO;False;False;False;False;NAO;Alta;4
2203354;674920;2203354;PIAUÍ;NORDESTE;Dirceu Arcoverde;2270;5368;76,10%;0.354;0.302;0.084;0.089;0.744;0.498;0.408;0.561;68.06;DIRCEU ARCOVERDE_PIAUI;SAO RAIMUNDO NONATO;SIM;True;True;True;True;SIM;Alta;4
2406007;674150;2406007;RIO GRANDE DO NORTE;NORDESTE;José da Penha;2227;5043;86,90%;0.272;0.259;0.053;0.055;0.72;0.4;0.146;0.608;72.29;JOSE DA PENHA_RIO GRANDE DO NORTE;PAU DOS FERROS;NAO;False;False;False;False;NAO;Média-Baixa;2
3163409;673880;3163409;MINAS GERAIS;SUDESTE;São José do Goiabal;1851;4337;80,40%;0.271;0.328;0.073;0.03;0.65;0.364;0.181;0.666;73.83;SAO JOSE DO GOIABAL_MINAS GERAIS;IPATINGA;NAO;False;False;False;False;NAO;Média-Baixa;2
3167707;673730;3167707;MINAS GERAIS;SUDESTE;Sobrália;1579;3345;65,10%;0.304;0.298;0.086;0.091;0.774;0.462;0.111;0.631;73.28;SOBRALIA_MINAS GERAIS;GOVERNADOR VALADARES;SIM;True;True;True;True;SIM;Alta;4
3148400;673500;3148400;MINAS GERAIS;SUDESTE;Paulistas;1017;2726;62,10%;0.287;0.385;0.085;0.02;0.668;0.367;0.199;0.625;72.44;PAULISTAS_MINAS GERAIS;GOVERNADOR VALADARES;SIM;True;True;True;True;SIM;Média-Alta;3
3132602;673360;3132602;MINAS GERAIS;SUDESTE;Itamarati de Minas;938;2169;58,80%;0.256;0.374;0.074;0.057;0.643;0.295;0.093;0.688;75.45;ITAMARATI DE MINAS_MINAS GERAIS;MURIAE;NAO;False;False;False;False;NAO;Baixa;1
4208955;673160;4208955;SANTA CATARINA;SUL;Jardinópolis;227;618;34,80%;0.28;0.403;0.114;0.068;0.625;0.327;0.143;0.709;74.37;JARDINOPOLIS_SANTA CATARINA;CHAPECO;NAO;False;False;False;False;NAO;Média-Baixa;2
2513604;671420;2513604;PARAÍBA;NORDESTE;Santana dos Garrotes;2192;5157;78,50%;0.291;0.267;0.042;0.067;0.757;0.45;0.164;0.594;71.3;SANTANA DOS GARROTES_PARAIBA;SOUSA;SIM;True;True;True;True;SIM;Média-Alta;3
2503555;671030;2503555;PARAÍBA;NORDESTE;Cacimbas;2821;6340;87,80%;0.351;0.322;0.089;0.049;0.768;0.529;0.348;0.523;65.3;CACIMBAS_PARAIBA;PATOS;SIM;True;True;True;True;SIM;Alta;4
3538303;670930;3538303;SÃO PAULO;SUDESTE;Piquerobi;699;1652;50,60%;0.319;0.297;0.092;0.082;0.703;0.404;0.338;0.711;75.18;PIQUEROBI_SAO PAULO;PRESIDENTE PRUDENTE;NAO;False;False;False;False;NAO;Alta;4
2929354;670850;2929354;BAHIA;NORDESTE;São José da Vitória;2759;5495;103,40%;0.277;0.288;0.069;0.029;0.721;0.451;0.105;0.546;66.16;SAO JOSE DA VITORIA_BAHIA;ITABUNA;SIM;True;True;True;True;SIM;Média-Baixa;2
3104452;670840;3104452;MINAS GERAIS;SUDESTE;Aricanduva;1490;3727;79,00%;0.277;0.299;0.068;0.013;0.673;0.422;0.19;0.582;72.22;ARICANDUVA_MINAS GERAIS;MONTES CLAROS;SIM;True;True;True;True;SIM;Média-Baixa;2
2611533;670640;2611533;PERNAMBUCO;NORDESTE;Quixaba;2468;6150;93,80%;0.273;0.286;0.064;0.02;0.666;0.419;0.18;0.577;70.14;QUIXABA_PERNAMBUCO;SERRA TALHADA;NAO;False;False;False;False;NAO;Média-Baixa;2
2206704;670460;2206704;PIAUÍ;NORDESTE;Nazaré do Piauí;2822;5849;87,80%;0.327;0.271;0.067;0.048;0.669;0.488;0.42;0.576;67.41;NAZARE DO PIAUI_PIAUI;FLORIANO;SIM;True;True;True;True;SIM;Alta;4
3123304;668470;3123304;MINAS GERAIS;SUDESTE;Dores do Turvo;1106;2806;56,30%;0.276;0.313;0.062;0.052;0.668;0.365;0.195;0.629;74.75;DORES DO TURVO_MINAS GERAIS;VICOSA;NAO;False;False;False;False;NAO;Média-Baixa;2
3542305;668250;3542305;SÃO PAULO;SUDESTE;Redenção da Serra;998;2252;50,10%;0.295;0.375;0.105;0.033;0.653;0.43;0.173;0.657;72.95;REDENCAO DA SERRA_SAO PAULO;TAUBATE;NAO;False;False;False;False;NAO;Média-Alta;3
3164431;668160;3164431;MINAS GERAIS;SUDESTE;São Sebastião da Vargem Alegre;714;1745;56,10%;0.254;0.293;0.059;0.072;0.675;0.297;0.13;0.066;74.64;SAO SEBASTIAO DA VARGEM ALEGRE_MINAS GERAIS;MURIAE;NAO;False;False;False;False;NAO;Baixa;1
2922201;668100;2922201;BAHIA;NORDESTE;Muniz Ferreira;2625;5279;73,40%;0.278;0.244;0.04;0.068;0.619;0.43;0.269;0.617;70.64;MUNIZ FERREIRA_BAHIA;SALVADOR;SIM;True;True;True;True;SIM;Média-Baixa;2
2200608;667480;2200608;PIAUÍ;NORDESTE;Angical do Piauí;2745;5329;78,10%;0.314;0.251;0.049;0.027;0.707;0.49;0.358;0.063;69.2;ANGICAL DO PIAUI_PIAUI;TERESINA;SIM;True;True;True;True;SIM;Alta;4
2505204;667420;2505204;PARAÍBA;NORDESTE;Cuitegi;2179;5322;79,10%;0.284;0.337;0.055;0.033;0.721;0.405;0.154;0.057;68.94;CUITEGI_PARAIBA;GUARABIRA;SIM;True;True;True;True;SIM;Média-Alta;3
2931103;666860;2931103;BAHIA;NORDESTE;Tanquinho;2808;5850;75,80%;0.27;0.266;0.056;0.043;0.654;0.436;0.167;0.597;71.1;TANQUINHO_BAHIA;FEIRA DE SANTANA;SIM;False;True;False;True;SIM;Média-Baixa;2
4204756;666180;4204756;SANTA CATARINA;SUL;Cunhataí;2410;6040;-;0.2841628787878788;0.4349659090909091;0.10161363636363636;0.061268939393939396;0.6232992424242424;0.296469696969697;0.18738636363636363;0.754;78.17;CUNHATAI_SANTA CATARINA;SAO MIGUEL DO OESTE;NAO;False;False;False;False;NAO;Média-Alta;3
5214903;665790;5214903;GOIÁS;CENTRO-OESTE;Nova Roma;965;2272;73,90%;0.282;0.318;0.095;0.061;0.623;0.407;0.19;0.634;73.71;NOVA ROMA_GOIAS;FORMOSA;NAO;False;False;False;False;NAO;Média-Alta;3
1712405;663320;1712405;TOCANTINS;NORTE;Lizarda;954;2574;85,80%;0.318;0.373;0.117;0.084;0.669;0.404;0.259;0.057;70.87;LIZARDA_TOCANTINS;PALMAS;SIM;True;True;True;True;SIM;Alta;4
3554607;663010;3554607;SÃO PAULO;SUDESTE;Timburi;657;1435;58,20%;0.252;0.376;0.064;0.025;0.612;0.361;0.076;0.071;74.58;TIMBURI_SAO PAULO;OURINHOS;NAO;False;False;False;False;NAO;Baixa;1
3138351;662050;3138351;MINAS GERAIS;SUDESTE;Leme do Prado;1165;2748;63,30%;0.314;0.297;0.05;0.059;0.666;0.376;0.436;0.067;71.73;LEME DO PRADO_MINAS GERAIS;MONTES CLAROS;SIM;True;True;True;True;SIM;Alta;4
1717800;661580;1717800;TOCANTINS;NORTE;Ponte Alta do Bom Jesus;1410;3230;76,50%;0.284;0.306;0.077;0.035;0.715;0.383;0.188;0.603;74.19;PONTE ALTA DO BOM JESUS_TOCANTINS;GURUPI;NAO;False;False;False;False;NAO;Média-Alta;3
2510006;659650;2510006;PARAÍBA;NORDESTE;Nazarezinho;2401;5904;82,00%;0.316;0.268;0.072;0.05;0.753;0.47;0.28;0.562;69.83;NAZAREZINHO_PARAIBA;SOUSA;SIM;True;True;True;True;SIM;Alta;4
3168309;659230;3168309;MINAS GERAIS;SUDESTE;Taquaraçu de Minas;1142;2554;60,50%;0.287;0.332;0.065;0.034;0.68;0.436;0.176;0.651;74.06;TAQUARACU DE MINAS_MINAS GERAIS;BELO HORIZONTE;SIM;True;True;True;True;SIM;Média-Alta;3
4204152;658970;4204152;SANTA CATARINA;SUL;Celso Ramos;463;1196;42,60%;0.32;0.375;0.105;0.059;0.683;0.396;0.303;0.719;74.53;CELSO RAMOS_SANTA CATARINA;JOACABA;NAO;False;False;False;False;NAO;Alta;4
3167905;657310;3167905;MINAS GERAIS;SUDESTE;Tabuleiro;911;2241;55,80%;0.246;0.332;0.083;0.074;0.628;0.273;0.084;0.681;74.27;TABULEIRO_MINAS GERAIS;JUIZ DE FORA;SIM;True;True;True;True;SIM;Baixa;1
2503605;656610;2503605;PARAÍBA;NORDESTE;Caiçara;2044;4761;72,10%;0.304;0.286;0.059;0.077;0.723;0.434;0.244;0.592;68.96;CAICARA_PARAIBA;GUARABIRA;SIM;True;True;True;True;SIM;Alta;4
2513158;656490;2513158;PARAÍBA;NORDESTE;Santa Cecília;2471;6337;82,60%;0.3;0.288;0.057;0.025;0.704;0.448;0.28;0.525;66.94;SANTA CECILIA_PARAIBA;CAMPINA GRANDE;SIM;True;True;True;True;SIM;Alta;4
3136959;656330;3136959;MINAS GERAIS;SUDESTE;Juvenília;2092;4974;85,90%;0.286;0.299;0.097;0.041;0.652;0.428;0.198;0.592;71.57;JUVENILIA_MINAS GERAIS;JANAUBA;NAO;False;False;False;False;NAO;Média-Alta;3
4311643;655790;4311643;RIO GRANDE DO SUL;SUL;Linha Nova;143;359;21,30%;0.2826142857142857;0.37420238095238095;0.08436190476190476;0.05313333333333333;0.6450142857142858;0.35405714285714285;0.1849047619047619;0.749;75.73;LINHA NOVA_RIO GRANDE DO SUL;LAJEADO;NAO;False;False;False;False;NAO;Média-Alta;3
4217956;655480;4217956;SANTA CATARINA;SUL;Tigrinhos;348;990;42,50%;0.281;0.427;0.065;0.036;0.641;0.274;0.244;0.717;75.76;TIGRINHOS_SANTA CATARINA;SAO MIGUEL DO OESTE;NAO;False;False;False;False;NAO;Média-Alta;3
4306551;655330;4306551;RIO GRANDE DO SUL;SUL;Dom Pedro de Alcântara;449;1052;41,10%;0.274;0.379;0.051;0.035;0.656;0.406;0.119;0.691;74.21;DOM PEDRO DE ALCANTARA_RIO GRANDE DO SUL;CRUZ ALTA;NAO;False;False;False;False;NAO;Média-Baixa;2
2400901;655260;2400901;RIO GRANDE DO NORTE;NORDESTE;Antônio Martins;2752;5413;82,30%;0.262;0.211;0.037;0.032;0.644;0.49;0.157;0.578;70.6;ANTONIO MARTINS_RIO GRANDE DO NORTE;PAU DOS FERROS;NAO;False;False;False;False;NAO;Baixa;1
3138682;654740;3138682;MINAS GERAIS;SUDESTE;Luislândia;2003;5338;86,00%;0.29;0.338;0.092;0.01;0.645;0.444;0.21;0.614;72.96;LUISLANDIA_MINAS GERAIS;MONTES CLAROS;SIM;True;True;True;True;SIM;Média-Alta;3
2200251;654420;2200251;PIAUÍ;NORDESTE;Alagoinha do Piauí;2483;5176;75,90%;0.29;0.243;0.047;0.027;0.698;0.488;0.233;0.531;67.95;ALAGOINHA DO PIAUI_PIAUI;PICOS;SIM;True;True;True;True;SIM;Média-Alta;3
3504701;654000;3504701;SÃO PAULO;SUDESTE;Balbinos;323;691;17,80%;0.269;0.326;0.07;0.063;0.627;0.454;0.076;0.669;73.55;BALBINOS_SAO PAULO;BAURU;NAO;False;False;False;False;NAO;Média-Baixa;2
4107520;652460;4107520;PARANÁ;SUL;Esperança Nova;460;1060;57,30%;0.26;0.361;0.04;0.06;0.701;0.318;0.082;0.689;72.94;ESPERANCA NOVA_PARANA;UMUARAMA;SIM;True;True;True;True;SIM;Baixa;1
1718402;651650;1718402;TOCANTINS;NORTE;Presidente Kennedy;851;2123;69,70%;0.239;0.349;0.086;0.024;0.596;0.324;0.056;0.669;74.21;PRESIDENTE KENNEDY_TOCANTINS;ARAGUAINA;NAO;False;False;False;False;NAO;Baixa;1
4215687;651140;4215687;SANTA CATARINA;SUL;Santa Terezinha do Progresso;427;1162;45,10%;0.298;0.432;0.116;0.045;0.612;0.3;0.282;0.682;72.45;SANTA TEREZINHA DO PROGRESSO_SANTA CATARINA;SAO MIGUEL DO OESTE;NAO;False;False;False;False;NAO;Alta;4
2919108;650280;2919108;BAHIA;NORDESTE;Lamarão;4162;7942;88,10%;0.299;0.251;0.052;0.023;0.741;0.499;0.226;0.518;69.79;LAMARAO_BAHIA;FEIRA DE SANTANA;SIM;True;True;True;True;SIM;Alta;4
3123858;649260;3123858;MINAS GERAIS;SUDESTE;Entre Folhas;1643;3912;75,50%;0.284;0.313;0.083;0.064;0.695;0.4;0.147;0.634;72.5;ENTRE FOLHAS_MINAS GERAIS;IPATINGA;NAO;False;False;False;False;NAO;Média-Alta;3
3145802;649150;3145802;MINAS GERAIS;SUDESTE;Onça de Pitangui;637;1503;50,60%;0.273;0.391;0.095;0.049;0.643;0.309;0.151;0.663;73.33;ONCA DE PITANGUI_MINAS GERAIS;DIVINOPOLIS;NAO;False;False;False;False;NAO;Média-Baixa;2
3100401;649070;3100401;MINAS GERAIS;SUDESTE;Acaiaca;1007;2303;58,90%;0.309;0.336;0.068;0.028;0.671;0.424;0.329;0.063;74.36;ACAIACA_MINAS GERAIS;PONTE NOVA;NAO;False;False;False;False;NAO;Alta;4
3102407;648550;3102407;MINAS GERAIS;SUDESTE;Alvorada de Minas;1295;3178;76,40%;0.3;0.356;0.091;0.013;0.675;0.436;0.232;0.572;72.65;ALVORADA DE MINAS_MINAS GERAIS;SETE LAGOAS;NAO;False;False;False;False;NAO;Alta;4
2512200;646880;2512200;PARAÍBA;NORDESTE;Prata;1537;3419;87,30%;0.264;0.271;0.053;0.016;0.662;0.425;0.16;0.608;71.31;PRATA_PARAIBA;MONTEIRO;SIM;True;True;True;True;SIM;Baixa;1
2207777;646290;2207777;PIAUÍ;NORDESTE;Patos do Piauí;1795;3988;73,50%;0.278;0.23;0.03;0.077;0.698;0.394;0.238;0.563;70.28;PATOS DO PIAUI_PIAUI;PICOS;SIM;True;True;True;True;SIM;Média-Baixa;2
1704105;645570;1704105;TOCANTINS;NORTE;Centenário;679;1610;75,60%;0.301;0.302;0.073;0.077;0.677;0.429;0.251;0.569;66.97;CENTENARIO_TOCANTINS;PALMAS;SIM;True;True;True;True;SIM;Alta;4
3107000;644790;3107000;MINAS GERAIS;SUDESTE;Biquinhas;555;1177;49,40%;0.395;0.347;0.051;0.039;0.701;0.472;0.762;0.688;76.4;BIQUINHAS_MINAS GERAIS;SETE LAGOAS;NAO;False;False;False;False;NAO;Alta;4
1712009;644050;1712009;TOCANTINS;NORTE;Lajeado;764;1943;57,90%;0.268;0.407;0.09;0.094;0.627;0.23;0.161;0.675;72.89;LAJEADO_TOCANTINS;PALMAS;SIM;True;True;True;True;SIM;Média-Baixa;2
2405504;643920;2405504;RIO GRANDE DO NORTE;NORDESTE;Jardim de Angicos;970;2277;93,40%;0.366;0.292;0.067;0.066;0.756;0.436;0.581;0.565;69.37;JARDIM DE ANGICOS_RIO GRANDE DO NORTE;CEARA-MIRIM;NAO;False;False;False;False;NAO;Alta;4
3125309;643780;3125309;MINAS GERAIS;SUDESTE;Faria Lemos;975;2016;63,20%;0.324;0.293;0.052;0.054;0.676;0.495;0.372;0.687;73.0;FARIA LEMOS_MINAS GERAIS;MURIAE;NAO;False;False;False;False;NAO;Alta;4
2106672;643550;2106672;MARANHÃO;NORDESTE;Milagres do Maranhão;2262;6296;71,40%;0.312;0.326;0.066;0.042;0.653;0.486;0.298;0.527;70.85;MILAGRES DO MARANHAO_MARANHAO;SAO LUIS;SIM;True;True;True;True;SIM;Alta;4
5209457;643430;5209457;GOIÁS;CENTRO-OESTE;Guarinos;618;1227;56,80%;0.263;0.3;0.06;0.021;0.639;0.324;0.238;0.652;73.91;GUARINOS_GOIAS;URUACU;NAO;False;False;False;False;NAO;Baixa;1
2502904;643110;2502904;PARAÍBA;NORDESTE;Brejo dos Santos;2541;4898;85,30%;0.289;0.24;0.057;0.052;0.734;0.484;0.163;0.619;71.58;BREJO DOS SANTOS_PARAIBA;SOUSA;SIM;True;True;True;True;SIM;Média-Alta;3
2801603;642930;2801603;SERGIPE;NORDESTE;Cedro de São João;1622;3915;72,60%;0.258;0.284;0.042;0.043;0.647;0.406;0.123;0.623;68.83;CEDRO DE SAO JOAO_SERGIPE;PROPRIA;NAO;False;False;False;False;NAO;Baixa;1
4205357;642730;4205357;SANTA CATARINA;SUL;Flor do Sertão;304;852;47,80%;0.2841628787878788;0.4349659090909091;0.10161363636363636;0.061268939393939396;0.6232992424242424;0.296469696969697;0.18738636363636363;0.708;72.52;FLOR DO SERTAO_SANTA CATARINA;SAO MIGUEL DO OESTE;NAO;False;False;False;False;NAO;Média-Alta;3
2201051;642660;2201051;PIAUÍ;NORDESTE;Assunção do Piauí;2607;6572;88,20%;0.297;0.305;0.065;0.122;0.708;0.403;0.181;0.499;67.35;ASSUNCAO DO PIAUI_PIAUI;TERESINA;SIM;True;True;True;True;SIM;Alta;4
4321832;642180;4321832;RIO GRANDE DO SUL;SUL;Três Forquilhas;602;1419;51,40%;0.315;0.341;0.102;0.072;0.706;0.464;0.206;0.662;73.8;TRES FORQUILHAS_RIO GRANDE DO SUL;SANTIAGO;NAO;False;False;False;False;NAO;Alta;4
3171154;642160;3171154;MINAS GERAIS;SUDESTE;Vermelho Novo;1393;3500;71,40%;0.277;0.297;0.074;0.056;0.657;0.404;0.173;0.612;72.37;VERMELHO NOVO_MINAS GERAIS;MANHUACU;NAO;False;False;False;False;NAO;Média-Baixa;2
3146750;638740;3146750;MINAS GERAIS;SUDESTE;Palmópolis;1822;4327;68,70%;0.271;0.294;0.072;0.025;0.709;0.422;0.105;0.565;69.29;PALMOPOLIS_MINAS GERAIS;TEOFILO OTONI;NAO;False;False;False;False;NAO;Média-Baixa;2
5221304;638610;5221304;GOIÁS;CENTRO-OESTE;Três Ranchos;806;1697;58,10%;0.295;0.331;0.055;0.04;0.622;0.449;0.27;0.745;75.94;TRES RANCHOS_GOIAS;GOIANIA;SIM;True;True;True;True;SIM;Média-Alta;3
3507159;638570;3507159;SÃO PAULO;SUDESTE;Bom Sucesso de Itararé;1070;2586;72,70%;0.272;0.359;0.076;0.068;0.647;0.375;0.109;0.066;71.49;BOM SUCESSO DE ITARARE_SAO PAULO;ITAPEVA;NAO;False;False;False;False;NAO;Média-Baixa;2
5200209;638470;5200209;GOIÁS;CENTRO-OESTE;Água Limpa;693;1308;70,40%;0.285;0.345;0.069;0.042;0.612;0.49;0.153;0.722;74.24;AGUA LIMPA_GOIAS;ITUMBIARA;NAO;False;False;False;False;NAO;Média-Alta;3
2210052;637530;2210052;PIAUÍ;NORDESTE;São José do Divino;1912;4385;90,60%;0.291;0.264;0.055;0.031;0.679;0.446;0.27;0.565;71.5;SAO JOSE DO DIVINO_PIAUI;PARNAIBA;SIM;True;True;True;True;SIM;Média-Alta;3
5200506;637280;5200506;GOIÁS;CENTRO-OESTE;Aloândia;526;1246;63,20%;0.252;0.374;0.112;0.043;0.612;0.294;0.076;0.697;75.02;ALOANDIA_GOIAS;ITUMBIARA;NAO;False;False;False;False;NAO;Baixa;1
3121902;637150;3121902;MINAS GERAIS;SUDESTE;Divinésia;990;2400;56,80%;0.277;0.349;0.064;0.053;0.665;0.371;0.158;0.657;72.11;DIVINESIA_MINAS GERAIS;VICOSA;NAO;False;False;False;False;NAO;Média-Baixa;2
2411809;635980;2411809;RIO GRANDE DO NORTE;NORDESTE;São Fernando;1131;2587;74,10%;0.25;0.257;0.04;0.018;0.674;0.361;0.148;0.608;69.98;SAO FERNANDO_RIO GRANDE DO NORTE;CAICO;NAO;False;False;False;False;NAO;Baixa;1
2205300;635280;2205300;PIAUÍ;NORDESTE;Jerumenha;1700;3562;79,20%;0.335;0.293;0.07;0.073;0.682;0.425;0.467;0.591;72.22;JERUMENHA_PIAUI;FLORIANO;SIM;True;True;True;True;SIM;Alta;4
3117836;634800;3117836;MINAS GERAIS;SUDESTE;Cônego Marinho;2618;6010;83,00%;0.307;0.28;0.071;0.083;0.688;0.47;0.249;0.621;72.96;CONEGO MARINHO_MINAS GERAIS;MONTES CLAROS;SIM;True;True;True;True;SIM;Alta;4
3521200;634590;3521200;SÃO PAULO;SUDESTE;Iporanga;1083;2670;66,00%;0.282;0.328;0.085;0.077;0.615;0.404;0.182;0.703;73.96;IPORANGA_SAO PAULO;REGISTRO;SIM;True;True;True;True;SIM;Média-Alta;3
3546256;634570;3546256;SÃO PAULO;SUDESTE;Santa Cruz da Esperança;367;966;45,70%;0.251;0.396;0.053;0.083;0.575;0.295;0.104;0.743;74.89;SANTA CRUZ DA ESPERANCA_SAO PAULO;RIBEIRAO PRETO;SIM;True;True;True;True;SIM;Baixa;1
3549607;633470;3549607;SÃO PAULO;SUDESTE;São José do Barreiro;1002;2382;61,80%;0.265;0.374;0.064;0.037;0.647;0.347;0.119;0.684;73.8;SAO JOSE DO BARREIRO_SAO PAULO;GUARATINGUETA;NAO;False;False;False;False;NAO;Baixa;1
3120102;632700;3120102;MINAS GERAIS;SUDESTE;Couto de Magalhães de Minas;1581;3333;78,50%;0.318;0.299;0.06;0.035;0.661;0.439;0.414;0.659;73.4;COUTO DE MAGALHAES DE MINAS_MINAS GERAIS;SETE LAGOAS;NAO;False;False;False;False;NAO;Alta;4
